ionizable_lipid,ionizable_lipid_group,ionizable_lipid_structural_class,peg_lipid,sterol_lipid,helper_lipid,target_type,ionizable_mol_percent_est,helper_mol_percent_est,cholesterol_mol_percent_est,peg_mol_percent_est,total_structural_lipid_percent_est,non_peg_lipid_percent_est,peg_fraction_of_total_lipid_est,ionizable_fraction_of_non_peg_lipid_est,helper_fraction_of_structural_lipid_est,cholesterol_fraction_of_structural_lipid_est,ionizable_helper_ratio,ionizable_cholesterol_ratio,ionizable_peg_ratio,helper_cholesterol_ratio,helper_peg_ratio,cholesterol_peg_ratio,microfluidic_device_family,primary_aqueous_buffer,primary_aqueous_buffer_mM_est,aqueous_phase_pH,aqueous_buffer_acidity_proxy,organic_ethanol_percent_est,organic_phase_contains_aqueous_component,organic_fraction_post_mix,aqueous_fraction_post_mix,post_mix_ethanol_fraction_est,post_mix_buffer_concentration_est,post_mix_buffer_acidity_proxy,has_sterile_filtration,storage_buffer_identity,frr_est,ionizable_adv_MolWt,ionizable_adv_MolLogP,ionizable_adv_TPSA,ionizable_adv_NumHAcceptors,ionizable_adv_NumHDonors,ionizable_adv_NumRotatableBonds,ionizable_adv_HeavyAtomCount,ionizable_adv_FractionCSP3,ionizable_adv_RingCount,ionizable_adv_NumHeteroatoms,ionizable_adv_MolMR,ionizable_adv_FormalCharge,peg_adv_MolWt,peg_adv_MolLogP,peg_adv_TPSA,peg_adv_NumHAcceptors,peg_adv_NumHDonors,peg_adv_NumRotatableBonds,peg_adv_HeavyAtomCount,peg_adv_FractionCSP3,peg_adv_NumHeteroatoms,peg_adv_MolMR,peg_adv_FormalCharge,helper_adv_MolWt,helper_adv_MolLogP,helper_adv_TPSA,helper_adv_NumHAcceptors,helper_adv_NumHDonors,helper_adv_NumRotatableBonds,helper_adv_HeavyAtomCount,helper_adv_FractionCSP3,helper_adv_NumHeteroatoms,helper_adv_MolMR,helper_adv_FormalCharge,total_nitrogen_count,ionizable_nitrogen_count,quaternary_nitrogen_count,nitrogen_to_molecular_weight,ionizable_nitrogen_to_molecular_weight,particle_size_nm_std
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,563.8240000000003,6.305700000000007,128.11,8.0,3.0,23.0,40.0,0.75,1.0,8.0,162.4595999999997,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.005320809330571239,0.005320809330571239,149.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,563.8240000000003,6.305700000000007,128.11,8.0,3.0,23.0,40.0,0.75,1.0,8.0,162.4595999999997,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.005320809330571239,0.005320809330571239,151.5
DLin-MC3-DMA,DLin-MC3-DMA,DLin_unsaturated_tertiary_amine_lipid,C14-PEG2000,cholesterol,DSPC,mRNA,25.0,5.0,19.25,0.75,24.25,49.25,0.015,0.5076142131979695,0.20618556701030927,0.7938144329896907,5.0,1.2987012987012987,33.333333333333336,0.2597402597402597,6.666666666666667,25.666666666666668,other_microfluidic,unknown,,,,,False,,,,,,False,,,642.1100000000001,13.647199999999975,29.54,3.0,0.0,35.0,46.0,0.7906976744186046,0.0,3.0,205.61799999999914,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0015573655604179965,0.0015573655604179965,
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,506.7280000000005,6.939700000000008,110.88000000000002,7.0,3.0,20.0,36.0,0.7241379310344828,1.0,7.0,144.71789999999987,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.003946890639554155,0.003946890639554155,164.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,562.8360000000004,7.80490000000001,110.88000000000002,7.0,3.0,24.0,40.0,0.7575757575757576,1.0,7.0,163.68589999999963,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0035534329715938544,0.0035534329715938544,186.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,574.8470000000003,7.89950000000001,102.09,7.0,2.0,20.0,41.0,0.7647058823529411,2.0,7.0,166.17719999999963,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.003479186635748293,0.003479186635748293,169.9
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,603.8890000000001,7.052700000000008,105.33000000000001,8.0,2.0,22.0,43.0,0.7714285714285715,2.0,8.0,174.4621999999995,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0049678003739097734,0.0049678003739097734,172.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,591.8780000000003,7.0859000000000085,128.11,8.0,3.0,25.0,42.0,0.7647058823529411,1.0,8.0,171.6935999999996,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.005068612112631317,0.005068612112631317,153.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,591.8780000000002,7.085900000000008,128.11,8.0,3.0,25.0,42.0,0.7647058823529411,1.0,8.0,171.69359999999958,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.005068612112631318,0.005068612112631318,135.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,534.7820000000005,7.71990000000001,110.88000000000002,7.0,3.0,22.0,38.0,0.7419354838709677,1.0,7.0,153.95189999999977,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0037398416551043196,0.0037398416551043196,167.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,590.8900000000002,8.585100000000008,110.88000000000002,7.0,3.0,26.0,42.0,0.7714285714285715,1.0,7.0,172.91989999999953,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.003384724737260741,0.003384724737260741,164.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,602.9010000000002,8.679700000000008,102.09,7.0,2.0,22.0,43.0,0.7777777777777778,2.0,7.0,175.41119999999952,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0033172942157999397,0.0033172942157999397,157.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,631.9430000000001,7.832900000000009,105.33000000000001,8.0,2.0,24.0,45.0,0.7837837837837838,2.0,8.0,183.6961999999994,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004747263598140971,0.004747263598140971,171.9
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,619.932,7.866100000000009,128.11,8.0,3.0,27.0,44.0,0.7777777777777778,1.0,8.0,180.92759999999947,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004839240432821664,0.004839240432821664,166.8
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,619.932,7.866100000000009,128.11,8.0,3.0,27.0,44.0,0.7777777777777778,1.0,8.0,180.92759999999947,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004839240432821664,0.004839240432821664,160.8
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,548.7650000000002,7.015300000000008,116.95000000000002,8.0,2.0,20.0,39.0,0.7096774193548387,1.0,8.0,154.29209999999975,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.00364454730166829,0.00364454730166829,150.3
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,604.8730000000002,7.88050000000001,116.95000000000002,8.0,2.0,24.0,43.0,0.7428571428571429,1.0,8.0,173.26009999999954,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0033064792113385775,0.0033064792113385775,154.9
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,616.8840000000001,7.97510000000001,108.16,8.0,1.0,20.0,44.0,0.75,2.0,8.0,175.7513999999995,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0032421006218348986,0.0032421006218348986,159.3
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,645.926,7.128300000000007,111.4,9.0,1.0,22.0,46.0,0.7567567567567568,2.0,9.0,184.0363999999994,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004644494880218477,0.004644494880218477,151.4
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,633.915,7.161500000000008,134.18,9.0,2.0,25.0,45.0,0.75,1.0,9.0,181.26779999999948,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004732495681597691,0.004732495681597691,135.4
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,633.9149999999998,7.161500000000008,134.18,9.0,2.0,25.0,45.0,0.75,1.0,9.0,181.26779999999948,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004732495681597691,0.004732495681597691,156.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,590.8460000000001,8.18560000000001,116.95000000000002,8.0,2.0,23.0,42.0,0.7352941176470589,1.0,8.0,168.14309999999958,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.003384976795984063,0.003384976795984063,158.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,646.9540000000001,9.050800000000004,116.95000000000002,8.0,2.0,27.0,46.0,0.7631578947368421,1.0,8.0,187.11109999999937,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0030914098993127795,0.0030914098993127795,176.0
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,658.965,9.145400000000004,108.16,8.0,1.0,23.0,47.0,0.7692307692307693,2.0,8.0,189.6023999999993,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0030350625602270226,0.0030350625602270226,167.4
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,688.007,8.298600000000008,111.4,9.0,1.0,25.0,49.0,0.775,2.0,9.0,197.8873999999992,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004360420751533051,0.004360420751533051,159.8
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,675.9959999999998,8.33180000000001,134.18,9.0,2.0,28.0,48.0,0.7692307692307693,1.0,9.0,195.1187999999993,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0044378960822253405,0.0044378960822253405,143.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,675.9959999999998,8.33180000000001,134.18,9.0,2.0,28.0,48.0,0.7692307692307693,1.0,9.0,195.11879999999928,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0044378960822253405,0.0044378960822253405,174.6
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,590.8460000000001,8.18560000000001,116.95000000000002,8.0,2.0,23.0,42.0,0.7352941176470589,1.0,8.0,168.14309999999958,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.003384976795984063,0.003384976795984063,175.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,646.9540000000001,9.050800000000004,116.95000000000002,8.0,2.0,27.0,46.0,0.7631578947368421,1.0,8.0,187.11109999999937,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0030914098993127795,0.0030914098993127795,163.1
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,658.965,9.145400000000004,108.16,8.0,1.0,23.0,47.0,0.7692307692307693,2.0,8.0,189.6023999999993,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,2.0,0.0,0.0030350625602270226,0.0030350625602270226,162.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,688.007,8.298600000000008,111.4,9.0,1.0,25.0,49.0,0.775,2.0,9.0,197.8873999999992,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.004360420751533051,0.004360420751533051,159.9
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,academic_herringbone,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,True,PBS,3.0,675.9959999999998,8.33180000000001,134.18,9.0,2.0,28.0,48.0,0.7692307692307693,1.0,9.0,195.1187999999993,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0044378960822253405,0.0044378960822253405,162.3
